BLOCK ID,TIME STAMP,PARENT ID,MINER,SLOW,LOW_CPU,PRIVATE
c99c1dadacf21ac9de485305c074160e93c4221fa69fe2311f80893fa4f1303a,0,NULL,0,0,0,0
c3aa115b63050e6c47e42f32db6f9cdc2be4c076c6ddc46486c123908c7dac91,215.3660418875031,c99c1dadacf21ac9de485305c074160e93c4221fa69fe2311f80893fa4f1303a,2,0,3,0
a777955a0d99564b274d80eb1de28ddfa4f140d4e2a09f74a6cceb41900a04b0,2144.1727161337685,c99c1dadacf21ac9de485305c074160e93c4221fa69fe2311f80893fa4f1303a,19,0,0,0
d81072de1de1803cde8330e8cd617ede4c96c58807c6376f068c70da7b3ea9cc,2777.860661763553,c99c1dadacf21ac9de485305c074160e93c4221fa69fe2311f80893fa4f1303a,1,0,2,0
9b9a6687ad7e773047c487e64262398a10aa68a6568aebc6eb5b115b840e36e8,759.8587841691707,c3aa115b63050e6c47e42f32db6f9cdc2be4c076c6ddc46486c123908c7dac91,2,0,3,0
68dd63dce0bf39b8b8db94d05fad5f7734147c34989d84a16d0d2dd3063fd920,2927.896674839489,a777955a0d99564b274d80eb1de28ddfa4f140d4e2a09f74a6cceb41900a04b0,79,0,0,0
2f6cc1fde625374cc4082122f0afd8f88c115364b3fea4c38c5b04032e71f027,3081.4178499474715,a777955a0d99564b274d80eb1de28ddfa4f140d4e2a09f74a6cceb41900a04b0,78,0,0,0
3b51a9c59c25f135d54916e874d070eb443c9a0d51fbe082ead54b34db7a8634,3381.8080381704394,a777955a0d99564b274d80eb1de28ddfa4f140d4e2a09f74a6cceb41900a04b0,86,1,0,0
2ae83e68ec5d1cac8e4b51d5d39ca47d5ddac94cf76256b3b20ef65e9a16b3a9,3565.2675353707755,a777955a0d99564b274d80eb1de28ddfa4f140d4e2a09f74a6cceb41900a04b0,100,0,1,0
a9d20f6c3a851db8c62d3d206ac51665ba29f163f938ff6df24e81793c92e8cd,3134.4311407341143,d81072de1de1803cde8330e8cd617ede4c96c58807c6376f068c70da7b3ea9cc,1,0,2,0
eacffd76e54c9b8c9d8b5033548e0337dbfa194c7573159f8abc33a1e2643973,2692.817812970314,9b9a6687ad7e773047c487e64262398a10aa68a6568aebc6eb5b115b840e36e8,2,0,3,0
e335dc3d66bba0dc9ac8a2dda0185572ea7abb0c90a05b67aae13d1c140da210,3688.1588122397416,3b51a9c59c25f135d54916e874d070eb443c9a0d51fbe082ead54b34db7a8634,66,1,0,0
