BLOCK ID,TIME STAMP,PARENT ID,MINER,SLOW,LOW_CPU,PRIVATE
104f4521bb9cc15194311b53f235c1f997ddd313bd1c6de46b2284a58d288841,0,NULL,0,0,0,0
f1fca39afb91129a6cdc5fa7032a0d99b1380ba474c5310d16707db368321a06,518.1582046331324,104f4521bb9cc15194311b53f235c1f997ddd313bd1c6de46b2284a58d288841,46,0,0,0
5eaa9d4e44c2a6d9ee1a28ef8256847e45475d3ba2dd72eb293bd9e8d0fdf563,1445.6623049264217,f1fca39afb91129a6cdc5fa7032a0d99b1380ba474c5310d16707db368321a06,74,1,0,0
660858cd7fcb3eb75eac6ee43f75cb3ee6fe5feeb95986104610366b883337cd,1651.8003816729401,f1fca39afb91129a6cdc5fa7032a0d99b1380ba474c5310d16707db368321a06,17,0,0,0
ff19ff9840965ef9877b1b4761282021f5e6225c67cd63ee67820cf99787a7d9,1674.272618120859,f1fca39afb91129a6cdc5fa7032a0d99b1380ba474c5310d16707db368321a06,70,0,0,0
4700d5eddaf6f2daf36ca40010728291ec4ce6ce4996e3d4f8443952fe90909a,1810.272548850411,5eaa9d4e44c2a6d9ee1a28ef8256847e45475d3ba2dd72eb293bd9e8d0fdf563,29,0,0,0
d0d7e9589db3f83c3e1e0ea6c02444160b37a9f2dca34d07cea26386e28b00be,1995.621806803547,5eaa9d4e44c2a6d9ee1a28ef8256847e45475d3ba2dd72eb293bd9e8d0fdf563,36,0,0,0
cfde16a98ead3df9766c36532e24e312d47cab5ad5d055018723c7f441979b86,2199.160376805111,ff19ff9840965ef9877b1b4761282021f5e6225c67cd63ee67820cf99787a7d9,58,1,0,0
77ea0223c3ee5010b239db16ce4991748379d32777a3722d1c65e3ca9b085518,1932.0103475402711,4700d5eddaf6f2daf36ca40010728291ec4ce6ce4996e3d4f8443952fe90909a,29,0,0,0
46f1dcb68fd4e235a5640ec4a928ddd3b9a04d418c0117f20a523e9d31aa4aff,2227.3297144192416,d0d7e9589db3f83c3e1e0ea6c02444160b37a9f2dca34d07cea26386e28b00be,36,0,0,0
7417b8bf39060e8d13dd622f00996f838b768cb3be0a59f24f297a2bfb94dc1a,2558.5729742078074,d0d7e9589db3f83c3e1e0ea6c02444160b37a9f2dca34d07cea26386e28b00be,82,1,0,0
57b581bd35258f99132afc256476104ae494773d8f499b9b712c8c72c0b68c99,2834.118555170375,77ea0223c3ee5010b239db16ce4991748379d32777a3722d1c65e3ca9b085518,60,0,0,0
e152cfc5305d9c8379c4c28706db57e9002dbef56f8b833b88717411db1d2ff0,3145.3061580029553,77ea0223c3ee5010b239db16ce4991748379d32777a3722d1c65e3ca9b085518,54,1,0,0
514dd337b99b476f418c04e46041d0b6913718c6375431e8754f2038b1ee280a,3722.0954934939873,46f1dcb68fd4e235a5640ec4a928ddd3b9a04d418c0117f20a523e9d31aa4aff,44,0,0,0
d8775dd7411ad0d5d1aaaef99e12b57637050d468b47e360925b35fe539a6fbf,3816.8059841676195,46f1dcb68fd4e235a5640ec4a928ddd3b9a04d418c0117f20a523e9d31aa4aff,1,0,2,0
025cc15511dc19dddf22da908202322d0c5f7c4b7c23f41d304903f9070a5e8f,3015.857991703684,57b581bd35258f99132afc256476104ae494773d8f499b9b712c8c72c0b68c99,20,0,0,0
91da3d399895f11f471f38f3d70ceaf65006e4dad2eff162a27d27dc5087ecce,4001.1124656934935,025cc15511dc19dddf22da908202322d0c5f7c4b7c23f41d304903f9070a5e8f,46,0,0,0
ae0478c3cac10cec678bcf179b9692dc0b6127686f2b0e8c56dff6dbbc1f6b87,4326.108273516944,025cc15511dc19dddf22da908202322d0c5f7c4b7c23f41d304903f9070a5e8f,74,1,0,0
2c3ad1b446ef29e80e3da335f35225c50f32c0144cf1a7702e9d9c878983329e,4447.831857976029,025cc15511dc19dddf22da908202322d0c5f7c4b7c23f41d304903f9070a5e8f,56,1,0,0
d4c4ecbaa2af69927a9a0c83b8b31c8148b8772dedf14a70da18bd9fa21ad3ce,4171.054276417272,91da3d399895f11f471f38f3d70ceaf65006e4dad2eff162a27d27dc5087ecce,57,1,0,0
cd18ba880275ef16571ff1baad35a39dc8600fa3fe1b4322e992380e1a1580ab,6330.690855452921,ae0478c3cac10cec678bcf179b9692dc0b6127686f2b0e8c56dff6dbbc1f6b87,1,0,2,0
ba3b1e76d7eef3370ea7f71b8163720266d1122a3129eea4cce427b47c38f967,5637.660995620391,d4c4ecbaa2af69927a9a0c83b8b31c8148b8772dedf14a70da18bd9fa21ad3ce,38,1,1,0
4fefc04f1a7dc3c8ec5df2e096ce38f8c6fef5c07274490da7fb4f2ea905d020,5919.359996337036,d4c4ecbaa2af69927a9a0c83b8b31c8148b8772dedf14a70da18bd9fa21ad3ce,59,0,0,0
cc9f1e923881840fc1a59091dd5e3af940a66cb2d4927749f408186814a745fb,7109.874368893338,cd18ba880275ef16571ff1baad35a39dc8600fa3fe1b4322e992380e1a1580ab,1,0,2,0
ebbb5f15586fea7c649d5413b90eb46e2e6ac07cb3d02769139d30a9a20ec5bc,6839.158155947836,ba3b1e76d7eef3370ea7f71b8163720266d1122a3129eea4cce427b47c38f967,74,1,0,0
387a6e46154bbd37bd0a3be8641c783843ff3a544148df6ebeb36e305ed90ea5,8014.031779864462,ba3b1e76d7eef3370ea7f71b8163720266d1122a3129eea4cce427b47c38f967,40,0,0,0
163ee49141bb6f35f9de2411fa2e1f8cf3057042ce674461ffd92dd5b82f9d83,6787.790924490792,4fefc04f1a7dc3c8ec5df2e096ce38f8c6fef5c07274490da7fb4f2ea905d020,84,0,0,0
3cb8943fe0c95a347cac4c793c7bdd46b9bbb493f68acaa95a7399c3bf283208,6817.789651618549,4fefc04f1a7dc3c8ec5df2e096ce38f8c6fef5c07274490da7fb4f2ea905d020,75,0,0,0
3b19faaffdb758a595776a8dd8d20c778c2af3e432afddccc89f553f72a222c2,8778.343668617457,cc9f1e923881840fc1a59091dd5e3af940a66cb2d4927749f408186814a745fb,1,0,2,0
10d4ddd54b28fb6e115056b0953e805e883030318f6ac156729440021ee14579,7823.293040006933,163ee49141bb6f35f9de2411fa2e1f8cf3057042ce674461ffd92dd5b82f9d83,69,0,0,0
16fdc9fca955f2fbbd4733d04d1bb31313c897c058cdb85222ea7ced02ac30e7,7260.07378914621,3cb8943fe0c95a347cac4c793c7bdd46b9bbb493f68acaa95a7399c3bf283208,75,0,0,0
60b2cbad2a735dfe7a3aad719ccc81724aedfe692758f9587b763dceec5d72f0,9943.771825071823,3b19faaffdb758a595776a8dd8d20c778c2af3e432afddccc89f553f72a222c2,1,0,2,0
eb1338aac009a0297bf44e57b108b6248c0d75d9bdb5e67091127ab6fca946cc,9510.04414773053,10d4ddd54b28fb6e115056b0953e805e883030318f6ac156729440021ee14579,55,0,0,0
55256940917012783db916c605dbf014cfeaebcbd69e254bad83c4bea3099a59,7822.478800714469,16fdc9fca955f2fbbd4733d04d1bb31313c897c058cdb85222ea7ced02ac30e7,29,0,0,0
7a211f91c604513052cffb7df2ae9b5752feee449eb6ec5acc4bdf177d21e9d4,9344.268890530939,16fdc9fca955f2fbbd4733d04d1bb31313c897c058cdb85222ea7ced02ac30e7,5,0,0,0
970961d9594626a2e90b249b4cdbefee25b7064882c968b53317605fe11f4638,9587.005427937695,16fdc9fca955f2fbbd4733d04d1bb31313c897c058cdb85222ea7ced02ac30e7,95,0,0,0
b9ffb3401938edcf80988dab79c50dffb9ff352388706fce81d46488638ce352,10215.017692031759,16fdc9fca955f2fbbd4733d04d1bb31313c897c058cdb85222ea7ced02ac30e7,65,0,0,0
66950e996b0f4616230782f4cb105893997bc9b559c7231ccfa7f5c9a4c773fb,11337.173834955493,60b2cbad2a735dfe7a3aad719ccc81724aedfe692758f9587b763dceec5d72f0,1,0,2,0
beb490ad2c0805fe9a815e036c5bbab06d6e39fe5c590a1b55ab9ac718306227,9484.287396726653,55256940917012783db916c605dbf014cfeaebcbd69e254bad83c4bea3099a59,33,0,0,0
0a3036f519dcb053894531e33534559a8213a3a5588333efeeec5287c6a2c42e,9924.395476264095,55256940917012783db916c605dbf014cfeaebcbd69e254bad83c4bea3099a59,70,0,0,0
